,Country,Year,fertility,life,population,child_mortality,gdp,region
9375,Ukraine,1988,1.994,70.93,51455595.0,20.3,10621.0,Europe & Central Asia
9376,Ukraine,1989,1.942,70.88,51574638.0,19.8,10773.0,Europe & Central Asia
9377,Ukraine,1990,1.872,70.46,51644914.0,19.5,10490.0,Europe & Central Asia
9378,Ukraine,1991,1.788,69.64,51666114.0,19.5,9588.0,Europe & Central Asia
9379,Ukraine,1992,1.694,69.0,51637719.0,19.7,8633.0,Europe & Central Asia
9380,Ukraine,1993,1.597,68.31,51546666.0,19.9,7401.0,Europe & Central Asia
9381,Ukraine,1994,1.501,67.7,51377434.0,20.2,5732.0,Europe & Central Asia
9382,Ukraine,1995,1.41,66.79,51121722.0,20.5,5073.0,Europe & Central Asia
9383,Ukraine,1996,1.33,67.11,50773323.0,20.5,4606.0,Europe & Central Asia
9384,Ukraine,1997,1.261,67.69,50342838.0,20.3,4509.0,Europe & Central Asia
9385,Ukraine,1998,1.204,68.57,49860125.0,19.9,4463.0,Europe & Central Asia
9386,Ukraine,1999,1.163,68.15,49366106.0,19.2,4496.0,Europe & Central Asia
9387,Ukraine,2000,1.139,67.79,48891792.0,18.5,4809.0,Europe & Central Asia
9388,Ukraine,2001,1.135,67.93,48448267.0,17.6,5305.0,Europe & Central Asia
9389,Ukraine,2002,1.149,67.81,48032368.0,16.7,5637.0,Europe & Central Asia
9390,Ukraine,2003,1.176,67.87,47643278.0,15.9,6217.0,Europe & Central Asia
9391,Ukraine,2004,1.214,67.73,47275250.0,15.1,7022.0,Europe & Central Asia
9392,Ukraine,2005,1.258,67.31,46923927.0,14.5,7265.0,Europe & Central Asia
9393,Ukraine,2006,1.304,67.96,46591797.0,14.0,7848.0,Europe & Central Asia
9394,Ukraine,2007,1.347,68.17,46282158.0,13.4,8519.0,Europe & Central Asia
9395,Ukraine,2008,1.384,68.306,45991584.0,12.9,8762.0,Europe & Central Asia
9396,Ukraine,2009,1.414,68.07600000000001,45715010.0,12.3,7498.0,Europe & Central Asia
9397,Ukraine,2010,1.435,68.188,45448329.0,11.8,7844.0,Europe & Central Asia
9398,Ukraine,2011,1.45,68.301,45190180.0,11.2,8282.0,Europe & Central Asia
9399,Ukraine,2012,1.46,68.414,44940268.0,10.6,8319.0,Europe & Central Asia
9400,Ukraine,2013,1.47,68.525,44696741.0,10.0,8338.0,Europe & Central Asia
9401,United Arab Emirates,1964,6.8610000000000015,56.328,134478.0,162.2,5021.0,Middle East & North Africa
9402,United Arab Emirates,1965,6.841,57.31399999999999,146387.0,151.3,8534.0,Middle East & North Africa
9403,United Arab Emirates,1966,6.816,58.26600000000001,156934.0,140.4,14505.0,Middle East & North Africa
9404,United Arab Emirates,1967,6.783,59.176,167420.0,129.4,24652.0,Middle East & North Africa
9405,United Arab Emirates,1968,6.738,60.038,180858.0,118.6,29634.0,Middle East & North Africa
9406,United Arab Emirates,1969,6.6789999999999985,60.85,201308.0,108.2,35623.0,Middle East & North Africa
9407,United Arab Emirates,1970,6.605,61.614,231754.0,98.4,42822.0,Middle East & North Africa
9408,United Arab Emirates,1971,6.5120000000000005,62.333,272529.0,89.1,41464.0,Middle East & North Africa
9409,United Arab Emirates,1972,6.402,63.018,322868.0,80.6,39798.0,Middle East & North Africa
9410,United Arab Emirates,1973,6.279,63.675,383152.0,72.8,60948.0,Middle East & North Africa
9411,United Arab Emirates,1974,6.146,64.307,453530.0,65.8,149185.0,Middle East & North Africa
9412,United Arab Emirates,1975,6.009,64.917,533554.0,59.4,167748.0,Middle East & North Africa
9413,United Arab Emirates,1976,5.872999999999998,65.506,624390.0,53.5,165063.0,Middle East & North Africa
9414,United Arab Emirates,1977,5.744,66.069,724684.0,48.2,167326.0,Middle East & North Africa
9415,United Arab Emirates,1978,5.624,66.608,828378.0,43.4,143058.0,Middle East & North Africa
9416,United Arab Emirates,1979,5.517,67.123,927412.0,39.0,159226.0,Middle East & North Africa
9417,United Arab Emirates,1980,5.422999999999999,67.615,1016228.0,35.2,182668.0,Middle East & North Africa
9418,United Arab Emirates,1981,5.3439999999999985,68.086,1092153.0,31.9,181228.0,Middle East & North Africa
9419,United Arab Emirates,1982,5.274,68.53699999999999,1157336.0,29.0,158177.0,Middle East & North Africa
9420,United Arab Emirates,1983,5.209,68.969,1217021.0,26.5,144955.0,Middle East & North Africa
9421,United Arab Emirates,1984,5.141,69.383,1279010.0,24.4,139882.0,Middle East & North Africa
9422,United Arab Emirates,1985,5.065,69.78,1349000.0,22.7,129469.0,Middle East & North Africa
9423,United Arab Emirates,1986,4.973,70.157,1428788.0,21.1,100191.0,Middle East & North Africa
9424,United Arab Emirates,1987,4.86,70.515,1516782.0,19.7,101308.0,Middle East & North Africa
9425,United Arab Emirates,1988,4.724,70.854,1611257.0,18.5,82687.0,Middle East & North Africa
9426,United Arab Emirates,1989,4.566,71.17699999999998,1709232.0,17.4,92115.0,Middle East & North Africa
9427,United Arab Emirates,1990,4.388,71.485,1808642.0,16.5,114832.0,Middle East & North Africa
9428,United Arab Emirates,1991,4.1930000000000005,71.781,1909812.0,15.6,109658.0,Middle East & North Africa
9429,United Arab Emirates,1992,3.989,72.068,2014095.0,14.8,107416.0,Middle East & North Africa
9430,United Arab Emirates,1993,3.784,72.347,2121704.0,14.2,103224.0,Middle East & North Africa
9431,United Arab Emirates,1994,3.583,72.62,2232980.0,13.6,104855.0,Middle East & North Africa
9432,United Arab Emirates,1995,3.393,72.89,2348539.0,13.0,106425.0,Middle East & North Africa
9433,United Arab Emirates,1996,3.215,73.155,2473983.0,12.6,106923.0,Middle East & North Africa
9434,United Arab Emirates,1997,3.052,73.415,2611610.0,12.2,109553.0,Middle East & North Africa
9435,United Arab Emirates,1998,2.902,73.669,2755497.0,11.8,104107.0,Middle East & North Africa
9436,United Arab Emirates,1999,2.766,73.918,2897038.0,11.5,101940.0,Middle East & North Africa
9437,United Arab Emirates,2000,2.644,74.163,3033491.0,11.1,108048.0,Middle East & North Africa
9438,United Arab Emirates,2001,2.532,74.405,3149440.0,10.9,105860.0,Middle East & North Africa
9439,United Arab Emirates,2002,2.428,74.643,3254691.0,10.6,105346.0,Middle East & North Africa
9440,United Arab Emirates,2003,2.329,74.877,3400959.0,10.3,109675.0,Middle East & North Africa
9441,United Arab Emirates,2004,2.236,75.108,3658042.0,10.1,110662.0,Middle East & North Africa
9442,United Arab Emirates,2005,2.149,75.332,4069349.0,9.8,102324.0,Middle East & North Africa
9443,United Arab Emirates,2006,2.071,75.54899999999998,4662728.0,9.6,95637.0,Middle East & North Africa
9444,United Arab Emirates,2007,2.004,75.757,5405541.0,9.4,82993.0,Middle East & North Africa
9445,United Arab Emirates,2008,1.948,75.955,6206623.0,9.1,73029.0,Middle East & North Africa
9446,United Arab Emirates,2009,1.903,76.14399999999998,6938815.0,8.8,60955.0,Middle East & North Africa
9447,United Arab Emirates,2010,1.868,76.325,7511690.0,8.5,56644.0,Middle East & North Africa
9448,United Arab Emirates,2011,1.841,76.5,7890924.0,8.2,56192.0,Middle East & North Africa
9449,United Arab Emirates,2012,1.82,76.671,8105873.0,7.8,57028.0,Middle East & North Africa
9450,United Arab Emirates,2013,1.801,76.84100000000002,8207940.0,7.4,59092.0,Middle East & North Africa
9451,United Kingdom,1964,2.7910000000000004,71.62,54006245.0,24.2,15067.0,Europe & Central Asia
9452,United Kingdom,1965,2.757,71.61,54349899.0,23.4,15292.0,Europe & Central Asia
9453,United Kingdom,1966,2.696,71.53,54666008.0,22.8,15494.0,Europe & Central Asia
9454,United Kingdom,1967,2.613,72.16,54954044.0,22.2,15777.0,Europe & Central Asia
9455,United Kingdom,1968,2.515,71.79,55212835.0,21.8,16357.0,Europe & Central Asia
9456,United Kingdom,1969,2.407,71.75,55443064.0,21.4,16616.0,Europe & Central Asia
9457,United Kingdom,1970,2.294,72.0,55645390.0,21.0,16933.0,Europe & Central Asia
9458,United Kingdom,1971,2.182,72.32,55819499.0,20.6,17207.0,Europe & Central Asia
9459,United Kingdom,1972,2.074,72.1,55964697.0,20.1,17793.0,Europe & Central Asia
9460,United Kingdom,1973,1.976,72.31,56081455.0,19.4,19043.0,Europe & Central Asia
9461,United Kingdom,1974,1.892,72.51,56170690.0,18.7,18801.0,Europe & Central Asia
9462,United Kingdom,1975,1.825,72.78,56234250.0,18.0,18699.0,Europe & Central Asia
9463,United Kingdom,1976,1.776,72.76,56273041.0,17.2,19207.0,Europe & Central Asia
9464,United Kingdom,1977,1.744,73.25,56290629.0,16.5,19684.0,Europe & Central Asia
9465,United Kingdom,1978,1.727,73.18,56295032.0,15.7,20337.0,Europe & Central Asia
9466,United Kingdom,1979,1.721,73.29,56296406.0,14.9,20871.0,Europe & Central Asia
9467,United Kingdom,1980,1.726,73.72,56303011.0,14.1,20417.0,Europe & Central Asia
9468,United Kingdom,1981,1.739,74.06,56317534.0,13.4,20149.0,Europe & Central Asia
9469,United Kingdom,1982,1.757,74.19,56341308.0,12.7,20607.0,Europe & Central Asia
9470,United Kingdom,1983,1.777,74.44,56379327.0,12.2,21357.0,Europe & Central Asia
9471,United Kingdom,1984,1.796,74.83,56436762.0,11.7,21904.0,Europe & Central Asia
9472,United Kingdom,1985,1.812,74.68,56516908.0,11.4,22648.0,Europe & Central Asia
9473,United Kingdom,1986,1.822,74.95,56622956.0,11.1,23516.0,Europe & Central Asia
9474,United Kingdom,1987,1.827,75.3,56753658.0,10.8,24551.0,Europe & Central Asia
9475,United Kingdom,1988,1.827,75.41,56902081.0,10.4,25750.0,Europe & Central Asia
9476,United Kingdom,1989,1.822,75.55,57058173.0,9.9,26279.0,Europe & Central Asia
9477,United Kingdom,1990,1.813,75.89,57214474.0,9.3,26424.0,Europe & Central Asia
9478,United Kingdom,1991,1.801,76.06,57369629.0,8.7,26017.0,Europe & Central Asia
9479,United Kingdom,1992,1.789,76.46,57525459.0,8.2,26062.0,Europe & Central Asia
9480,United Kingdom,1993,1.777,76.32,57681639.0,7.8,26688.0,Europe & Central Asia
9481,United Kingdom,1994,1.766,76.88,57838596.0,7.4,27691.0,Europe & Central Asia
9482,United Kingdom,1995,1.756,76.78,57997210.0,7.2,28317.0,Europe & Central Asia
9483,United Kingdom,1996,1.743,77.05,58156871.0,7.0,28998.0,Europe & Central Asia
9484,United Kingdom,1997,1.7280000000000002,77.31,58318771.0,6.9,29662.0,Europe & Central Asia
9485,United Kingdom,1998,1.71,77.45,58488026.0,6.8,30614.0,Europe & Central Asia
9486,United Kingdom,1999,1.6909999999999998,77.56,58671413.0,6.7,31474.0,Europe & Central Asia
9487,United Kingdom,2000,1.675,78.04,58874117.0,6.6,32543.0,Europe & Central Asia
9488,United Kingdom,2001,1.669,78.31,59097129.0,6.4,33282.0,Europe & Central Asia
9489,United Kingdom,2002,1.6740000000000002,78.43,59339971.0,6.3,33954.0,Europe & Central Asia
9490,United Kingdom,2003,1.693,78.52,59604347.0,6.3,35250.0,Europe & Central Asia
9491,United Kingdom,2004,1.723,79.1,59891788.0,6.1,35910.0,Europe & Central Asia
9492,United Kingdom,2005,1.7619999999999998,79.3,60202727.0,6.0,36665.0,Europe & Central Asia
9493,United Kingdom,2006,1.803,79.53,60538143.0,5.9,37504.0,Europe & Central Asia
9494,United Kingdom,2007,1.841,79.344,60896101.0,5.8,38164.0,Europe & Central Asia
9495,United Kingdom,2008,1.871,79.499,61270318.0,5.6,37739.0,Europe & Central Asia
9496,United Kingdom,2009,1.89,79.913,61652315.0,5.4,35840.0,Europe & Central Asia
9497,United Kingdom,2010,1.899,80.085,62035570.0,5.2,36240.0,Europe & Central Asia
9498,United Kingdom,2011,1.9,80.244,62417431.0,5.0,36549.0,Europe & Central Asia
9499,United Kingdom,2012,1.896,80.396,62798099.0,4.8,36535.0,Europe & Central Asia
9500,United Kingdom,2013,1.892,80.547,63177406.0,4.6,36908.0,Europe & Central Asia
9501,United States,1964,3.222,70.33,197094531.0,27.7,20338.0,America
9502,United States,1965,2.926,70.41,199452508.0,27.1,21361.0,America
9503,United States,1966,2.714,70.43,201657141.0,26.4,22495.0,America
9504,United States,1967,2.564,70.76,203717833.0,25.7,22803.0,America
9505,United States,1968,2.467,70.42,205672498.0,24.9,23647.0,America
9506,United States,1969,2.457,70.66,207573866.0,24.1,24147.0,America
9507,United States,1970,2.461,70.92,209463865.0,23.3,23908.0,America
9508,United States,1971,2.268,71.24,211355529.0,22.4,24350.0,America
9509,United States,1972,2.008,71.34,213250350.0,21.5,25374.0,America
9510,United States,1973,1.871,71.54,215164616.0,20.6,26567.0,America
9511,United States,1974,1.827,72.08,217113584.0,19.7,26258.0,America
9512,United States,1975,1.769,72.68,219108358.0,18.8,25934.0,America
9513,United States,1976,1.739,72.99,221161377.0,17.9,27041.0,America
9514,United States,1977,1.783,73.38,223274855.0,17.1,27990.0,America
9515,United States,1978,1.747,73.58,225436004.0,16.3,29281.0,America
9516,United States,1979,1.795,74.03,227624232.0,15.6,29951.0,America
9517,United States,1980,1.821,73.93,229825004.0,15.0,29619.0,America
9518,United States,1981,1.805,74.36,232035086.0,14.4,30070.0,America
9519,United States,1982,1.814,74.65,234261242.0,13.9,29230.0,America
9520,United States,1983,1.783,74.71,236510688.0,13.4,30185.0,America
9521,United States,1984,1.7919999999999998,74.81,238794274.0,13.0,32110.0,America
9522,United States,1985,1.835,74.79,241119752.0,12.7,33065.0,America
9523,United States,1986,1.835,74.87,243495805.0,12.4,33899.0,America
9524,United States,1987,1.865,75.01,245920994.0,12.2,34787.0,America
9525,United States,1988,1.922,75.02,248381577.0,11.9,35929.0,America
9526,United States,1989,1.999,75.1,250857751.0,11.6,36830.0,America
9527,United States,1990,2.069,75.4,253339097.0,11.2,37062.0,America
9528,United States,1991,2.0580000000000003,75.5,255807342.0,10.9,36543.0,America
9529,United States,1992,2.043,75.8,258275919.0,10.5,37321.0,America
9530,United States,1993,2.019,75.5,260803255.0,10.1,37844.0,America
9531,United States,1994,2.003,75.7,263468980.0,9.8,38892.0,America
9532,United States,1995,1.982,75.8,266323717.0,9.5,39476.0,America
9533,United States,1996,1.98,76.1,269393632.0,9.2,40501.0,America
9534,United States,1997,1.974,76.5,272643340.0,8.9,41812.0,America
9535,United States,1998,2.003,76.7,275986072.0,8.7,43166.0,America
9536,United States,1999,2.009,76.7,279300030.0,8.6,44673.0,America
9537,United States,2000,2.0540000000000003,76.8,282496310.0,8.4,45986.0,America
9538,United States,2001,2.031,76.9,285544778.0,8.3,45978.0,America
9539,United States,2002,2.024,76.9,288467308.0,8.2,46367.0,America
9540,United States,2003,2.053,77.1,291290823.0,8.1,47260.0,America
9541,United States,2004,2.0580000000000003,77.5,294063120.0,8.1,48597.0,America
9542,United States,2005,2.061,77.4,296820296.0,8.0,49762.0,America
9543,United States,2006,2.112,77.7,299564470.0,7.9,50599.0,America
9544,United States,2007,2.122,77.9,302284564.0,7.8,51011.0,America
9545,United States,2008,2.074,77.8,304989064.0,7.7,50384.0,America
9546,United States,2009,2.002,78.352,307686729.0,7.5,48558.0,America
9547,United States,2010,1.928,78.507,310383948.0,7.4,49373.0,America
9548,United States,2011,1.89704,78.654,313085380.0,7.2,49781.0,America
9549,United States,2012,1.89704,78.797,315791284.0,7.1,50549.0,America
9550,United States,2013,1.976,78.941,318497630.0,6.9,51282.0,America
9551,Uruguay,1964,2.858,68.455,2664775.0,58.6,7644.0,America
9552,Uruguay,1965,2.841,68.52199999999999,2693906.0,58.0,7606.0,America
9553,Uruguay,1966,2.8310000000000004,68.555,2722232.0,57.6,7746.0,America
9554,Uruguay,1967,2.8310000000000004,68.568,2749441.0,57.1,7315.0,America
9555,Uruguay,1968,2.844,68.57600000000001,2774109.0,56.3,7324.0,America
9556,Uruguay,1969,2.869,68.59,2794374.0,55.4,7668.0,America
9557,Uruguay,1970,2.902,68.617,2809117.0,54.3,7934.0,America
9558,Uruguay,1971,2.938,68.665,2817577.0,53.5,7849.0,America
9559,Uruguay,1972,2.969,68.733,2820734.0,53.5,7563.0,America
9560,Uruguay,1973,2.988,68.824,2821367.0,54.3,7606.0,America
9561,Uruguay,1974,2.9930000000000003,68.941,2823326.0,55.2,7831.0,America
9562,Uruguay,1975,2.9810000000000003,69.08800000000001,2829391.0,55.4,8284.0,America
9563,Uruguay,1976,2.951,69.27,2840601.0,54.5,8567.0,America
9564,Uruguay,1977,2.905,69.483,2856206.0,52.2,8612.0,America
9565,Uruguay,1978,2.849,69.722,2874998.0,48.6,9012.0,America
9566,Uruguay,1979,2.787,69.982,2894983.0,44.4,9513.0,America
9567,Uruguay,1980,2.724,70.255,2914683.0,40.0,10034.0,America
9568,Uruguay,1981,2.665,70.535,2933904.0,36.1,10169.0,America
9569,Uruguay,1982,2.614,70.814,2953118.0,33.2,9147.0,America
9570,Uruguay,1983,2.574,71.085,2972284.0,31.2,8556.0,America
9571,Uruguay,1984,2.546,71.343,2991478.0,29.8,8410.0,America
9572,Uruguay,1985,2.53,71.583,3010766.0,28.6,8478.0,America
9573,Uruguay,1986,2.523,71.804,3029948.0,27.5,9169.0,America
9574,Uruguay,1987,2.523,72.009,3048955.0,26.3,9833.0,America
9575,Uruguay,1988,2.524,72.202,3068166.0,25.1,9770.0,America
9576,Uruguay,1989,2.523,72.387,3088110.0,24.0,9827.0,America
9577,Uruguay,1990,2.518,72.57,3109122.0,23.1,9841.0,America
9578,Uruguay,1991,2.506,72.758,3131140.0,22.3,10118.0,America
9579,Uruguay,1992,2.487,72.954,3153857.0,21.8,10841.0,America
9580,Uruguay,1993,2.463,73.16199999999998,3177035.0,21.5,11048.0,America
9581,Uruguay,1994,2.432,73.383,3200342.0,21.1,11766.0,America
9582,Uruguay,1995,2.398,73.61399999999998,3223401.0,20.6,11513.0,America
9583,Uruguay,1996,2.362,73.852,3246484.0,20.0,12068.0,America
9584,Uruguay,1997,2.327,74.09,3269301.0,19.2,13007.0,America
9585,Uruguay,1998,2.295,74.325,3290261.0,18.3,13508.0,America
9586,Uruguay,1999,2.267,74.553,3307290.0,17.5,13177.0,America
9587,Uruguay,2000,2.2430000000000003,74.777,3319066.0,16.8,12876.0,America
9588,Uruguay,2001,2.2230000000000003,74.997,3324810.0,16.2,12359.0,America
9589,Uruguay,2002,2.205,75.21600000000002,3325379.0,15.8,11401.0,America
9590,Uruguay,2003,2.188,75.436,3323124.0,15.3,11500.0,America
9591,Uruguay,2004,2.171,75.656,3321367.0,14.8,12081.0,America
9592,Uruguay,2005,2.155,75.87100000000002,3322529.0,14.3,12978.0,America
9593,Uruguay,2006,2.138,76.079,3327451.0,13.8,13489.0,America
9594,Uruguay,2007,2.122,76.275,3335528.0,13.3,14336.0,America
9595,Uruguay,2008,2.107,76.458,3345967.0,13.0,15317.0,America
9596,Uruguay,2009,2.093,76.628,3357391.0,12.7,15912.0,America
9597,Uruguay,2010,2.08,76.78699999999998,3368786.0,12.3,17095.0,America
9598,Uruguay,2011,2.068,76.938,3380008.0,12.0,17916.0,America
9599,Uruguay,2012,2.056,77.084,3391428.0,11.6,18447.0,America
9600,Uruguay,2013,2.046,77.23,3403117.0,11.1,19321.0,America
9601,Uzbekistan,1964,6.777,60.682,9888629.0,163.99,2636.0,Europe & Central Asia
9602,Uzbekistan,1965,6.747999999999998,61.104,10233502.0,161.19,2753.0,Europe & Central Asia
9603,Uzbekistan,1966,6.707000000000002,61.515,10574321.0,158.44,2856.0,Europe & Central Asia
9604,Uzbekistan,1967,6.66,61.91,10912708.0,155.74,2952.0,Europe & Central Asia
9605,Uzbekistan,1968,6.608,62.286,11253870.0,153.09,3096.0,Europe & Central Asia
9606,Uzbekistan,1969,6.5520000000000005,62.639,11605561.0,150.48,3111.0,Europe & Central Asia
9607,Uzbekistan,1970,6.492000000000001,62.964,11972994.0,147.91,3321.0,Europe & Central Asia
9608,Uzbekistan,1971,6.4220000000000015,63.256,12358535.0,145.39,3378.0,Europe & Central Asia
9609,Uzbekistan,1972,6.337999999999999,63.519,12759275.0,142.91,3365.0,Europe & Central Asia
9610,Uzbekistan,1973,6.237,63.757,13168838.0,140.47,3615.0,Europe & Central Asia
9611,Uzbekistan,1974,6.119,63.977,13578159.0,138.08,3619.0,Europe & Central Asia
9612,Uzbekistan,1975,5.983,64.191,13980997.0,135.72,3531.0,Europe & Central Asia
9613,Uzbekistan,1976,5.829,64.41,14374729.0,133.41,3598.0,Europe & Central Asia
9614,Uzbekistan,1977,5.66,64.645,14762133.0,131.13,3584.0,Europe & Central Asia
9615,Uzbekistan,1978,5.482,64.9,15148932.0,128.9,3577.0,Europe & Central Asia
9616,Uzbekistan,1979,5.3020000000000005,65.175,15543520.0,126.7,3468.0,Europe & Central Asia
9617,Uzbekistan,1980,5.127000000000002,65.472,15951899.0,118.2,3382.0,Europe & Central Asia
9618,Uzbekistan,1981,4.968,65.792,16375762.0,110.2,3325.0,Europe & Central Asia
9619,Uzbekistan,1982,4.829,66.12,16812955.0,102.9,3318.0,Europe & Central Asia
9620,Uzbekistan,1983,4.711,66.441,17260951.0,96.4,3335.0,Europe & Central Asia
9621,Uzbekistan,1984,4.6160000000000005,66.736,17715706.0,90.5,3286.0,Europe & Central Asia
9622,Uzbekistan,1985,4.539,66.975,18174143.0,85.3,3227.0,Europe & Central Asia
9623,Uzbekistan,1986,4.474,67.127,18634041.0,80.8,3271.0,Europe & Central Asia
9624,Uzbekistan,1987,4.413,67.179,19095670.0,77.3,3226.0,Europe & Central Asia
9625,Uzbekistan,1988,4.346,67.134,19561181.0,74.5,3210.0,Europe & Central Asia
9626,Uzbekistan,1989,4.269,67.006,20033912.0,72.5,3184.0,Europe & Central Asia
9627,Uzbekistan,1990,4.176,66.82600000000001,20515248.0,71.5,3032.0,Europe & Central Asia
9628,Uzbekistan,1991,4.062,66.635,21005364.0,71.1,2953.0,Europe & Central Asia
9629,Uzbekistan,1992,3.93,66.476,21500062.0,71.0,2561.0,Europe & Central Asia
9630,Uzbekistan,1993,3.784,66.37899999999999,21990917.0,70.6,2446.0,Europe & Central Asia
9631,Uzbekistan,1994,3.627,66.35600000000001,22466866.0,70.2,2274.0,Europe & Central Asia
9632,Uzbekistan,1995,3.463,66.408,22919357.0,69.5,2213.0,Europe & Central Asia
9633,Uzbekistan,1996,3.298,66.517,23347452.0,68.7,2208.0,Europe & Central Asia
9634,Uzbekistan,1997,3.137,66.65,23751722.0,67.7,2280.0,Europe & Central Asia
9635,Uzbekistan,1998,2.988,66.781,24127427.0,66.5,2340.0,Europe & Central Asia
9636,Uzbekistan,1999,2.855,66.899,24469439.0,65.0,2414.0,Europe & Central Asia
9637,Uzbekistan,2000,2.742,66.999,24775610.0,63.2,2471.0,Europe & Central Asia
9638,Uzbekistan,2001,2.654,67.08,25042537.0,61.4,2543.0,Europe & Central Asia
9639,Uzbekistan,2002,2.588,67.15100000000001,25275028.0,59.6,2612.0,Europe & Central Asia
9640,Uzbekistan,2003,2.542,67.222,25489492.0,57.8,2691.0,Europe & Central Asia
9641,Uzbekistan,2004,2.512,67.294,25708188.0,56.0,2865.0,Europe & Central Asia
9642,Uzbekistan,2005,2.4930000000000003,67.37100000000001,25947414.0,54.2,3030.0,Europe & Central Asia
9643,Uzbekistan,2006,2.482,67.455,26213729.0,52.5,3211.0,Europe & Central Asia
9644,Uzbekistan,2007,2.471,67.547,26503833.0,50.8,3467.0,Europe & Central Asia
9645,Uzbekistan,2008,2.457,67.64699999999999,26811974.0,49.2,3733.0,Europe & Central Asia
9646,Uzbekistan,2009,2.437,67.756,27128063.0,47.6,3968.0,Europe & Central Asia
9647,Uzbekistan,2010,2.41,67.87100000000001,27444702.0,46.1,4185.0,Europe & Central Asia
9648,Uzbekistan,2011,2.377,67.993,27760267.0,44.6,4412.0,Europe & Central Asia
9649,Uzbekistan,2012,2.343,68.117,28077486.0,43.2,4705.0,Europe & Central Asia
9650,Uzbekistan,2013,2.309,68.241,28398155.0,41.8,5002.0,Europe & Central Asia
9651,Vanuatu,1964,6.836,48.853,72131.0,137.7,1553.0,East Asia & Pacific
9652,Vanuatu,1965,6.73,49.452,74287.0,132.9,1573.0,East Asia & Pacific
9653,Vanuatu,1966,6.626,50.047,76410.0,128.1,1593.0,East Asia & Pacific
9654,Vanuatu,1967,6.526,50.635,78520.0,123.0,1614.0,East Asia & Pacific
9655,Vanuatu,1968,6.433,51.217,80672.0,118.1,1635.0,East Asia & Pacific
9656,Vanuatu,1969,6.348,51.795,82945.0,113.2,1656.0,East Asia & Pacific
9657,Vanuatu,1970,6.272,52.369,85393.0,108.6,1678.0,East Asia & Pacific
9658,Vanuatu,1971,6.202000000000001,52.94300000000001,88029.0,104.2,1699.0,East Asia & Pacific
9659,Vanuatu,1972,6.134,53.52,90831.0,99.9,1721.0,East Asia & Pacific
9660,Vanuatu,1973,6.067,54.101000000000006,93768.0,95.9,1744.0,East Asia & Pacific
9661,Vanuatu,1974,5.999,54.688,96799.0,92.1,2274.0,East Asia & Pacific
9662,Vanuatu,1975,5.9289999999999985,55.283,99886.0,88.5,2103.0,East Asia & Pacific
9663,Vanuatu,1976,5.858,55.89,103031.0,84.8,2080.0,East Asia & Pacific
9664,Vanuatu,1977,5.787000000000001,56.506,106231.0,81.1,1999.0,East Asia & Pacific
9665,Vanuatu,1978,5.716,57.125,109436.0,77.1,2283.0,East Asia & Pacific
9666,Vanuatu,1979,5.645,57.743,112587.0,73.0,2306.0,East Asia & Pacific
9667,Vanuatu,1980,5.575,58.348,115641.0,68.7,1989.0,East Asia & Pacific
9668,Vanuatu,1981,5.502999999999999,58.929,118584.0,64.3,2021.0,East Asia & Pacific
9669,Vanuatu,1982,5.43,59.477,121438.0,59.9,2186.0,East Asia & Pacific
9670,Vanuatu,1983,5.356,59.989,124252.0,55.6,2593.0,East Asia & Pacific
9671,Vanuatu,1984,5.282,60.467,127097.0,51.5,2710.0,East Asia & Pacific
9672,Vanuatu,1985,5.209,60.916,130030.0,47.8,2679.0,East Asia & Pacific
9673,Vanuatu,1986,5.141,61.346,133041.0,44.6,2566.0,East Asia & Pacific
9674,Vanuatu,1987,5.078,61.768,136129.0,41.7,2519.0,East Asia & Pacific
9675,Vanuatu,1988,5.022,62.194,139368.0,39.3,2475.0,East Asia & Pacific
9676,Vanuatu,1989,4.971,62.628,142852.0,37.3,2498.0,East Asia & Pacific
9677,Vanuatu,1990,4.927,63.072,146636.0,35.6,2550.0,East Asia & Pacific
9678,Vanuatu,1991,4.887,63.527,150791.0,34.1,2557.0,East Asia & Pacific
9679,Vanuatu,1992,4.85,63.986,155270.0,32.9,2548.0,East Asia & Pacific
9680,Vanuatu,1993,4.814,64.444,159857.0,31.9,2494.0,East Asia & Pacific
9681,Vanuatu,1994,4.775,64.89699999999999,164254.0,31.0,2647.0,East Asia & Pacific
9682,Vanuatu,1995,4.73,65.345,168263.0,30.4,2610.0,East Asia & Pacific
9683,Vanuatu,1996,4.677,65.78399999999999,171783.0,29.9,2615.0,East Asia & Pacific
9684,Vanuatu,1997,4.614,66.214,174921.0,34.1,2693.0,East Asia & Pacific
9685,Vanuatu,1998,4.542,66.634,177946.0,29.1,2761.0,East Asia & Pacific
9686,Vanuatu,1999,4.459,67.043,181239.0,28.8,2720.0,East Asia & Pacific
9687,Vanuatu,2000,4.368,67.438,185074.0,28.5,2823.0,East Asia & Pacific
9688,Vanuatu,2001,4.268,67.819,189544.0,28.2,2664.0,East Asia & Pacific
9689,Vanuatu,2002,4.162,68.185,194555.0,27.9,2467.0,East Asia & Pacific
9690,Vanuatu,2003,4.056,68.539,199968.0,27.9,2508.0,East Asia & Pacific
9691,Vanuatu,2004,3.95,68.88,205561.0,27.9,2542.0,East Asia & Pacific
9692,Vanuatu,2005,3.851,69.211,211170.0,27.9,2610.0,East Asia & Pacific
9693,Vanuatu,2006,3.76,69.533,216760.0,28.0,2761.0,East Asia & Pacific
