Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
129255,-0.943717559,0.996647022,-1.643325659,-1.547634744,2.807990514,3.500423032,0.185897769,0.490653432,0.394066709,0.707009881,-0.113707953,0.015229856,-0.290459354,0.072010011,0.340277252,-0.461026444,-0.392055764,-0.849896583,0.327734159,-0.266229972,-0.0193924,-0.551971034,0.272463543,0.692695915,-1.01872393,0.036465393,-1.275324414,0.121511554,1.98,0
103808,-4.517343753,2.500223904,-4.013927537,1.189451634,-2.486860636,-1.413475533,-4.245706623,1.265086948,1.16882779,-4.513906605,3.69471124,-6.110443233,-0.110521636,-4.184555281,-0.931034634,-1.614718326,-3.353180182,0.236762037,0.003896022,-1.05616226,1.326944222,0.102998961,0.508166904,-0.278017536,0.139721095,0.064610025,-0.972358289,0.351359561,2.27,1
66037,0.286302364,1.399344748,-1.682502709,3.86437704,-1.185373402,-0.341732014,-2.539380123,0.768378375,-1.547881628,-2.659717947,2.621588126,-3.462361885,-1.054300173,-4.955823304,-1.400274458,-2.339942917,-5.197794477,-1.342814498,0.288846911,0.270360155,0.352456414,-0.243677652,-0.194078547,-0.172201087,0.742237198,0.127789797,0.56973079,0.291205859,7.53,1
66872,-0.642207712,0.747688833,1.365698917,0.185787556,-1.400725838,-0.221357004,0.219726423,0.334413493,-0.094399905,-0.664835778,-0.556092444,0.478714906,1.045659109,-0.108387997,1.0397224,0.752475528,-0.537036872,0.26326287,-0.405243009,-0.123122351,0.22988467,0.581676266,0.187859694,0.421071856,-0.537960891,0.233672258,-0.133610378,-0.04946077,135.12,0
68207,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1,1
70536,-2.271754537,-0.457654561,-2.589054639,2.230778267,-4.278982503,0.38861008,0.102485457,0.813127838,-1.092920839,-5.032028386,3.51034756,-2.227398406,0.656823928,-5.199185743,-0.12831103,-3.943520999,-3.820522327,-0.570821094,2.783383408,2.285757903,1.09634201,0.658398655,1.711675735,0.333540036,0.538591374,-0.193528512,0.258194101,0.247269214,824.83,1
83934,-0.433222447,2.428379118,-3.996454397,4.871298541,-1.796307856,-0.58686759,-4.654542618,1.285229671,-2.743538816,-5.638941313,4.343743498,-6.65573447,-0.293108663,-9.505140826,-1.396149059,-4.850323159,-10.00625283,-2.789598112,0.982583859,0.74502933,0.713558822,-0.408953596,-0.320889532,-0.804230275,0.962851576,0.199558011,1.094533182,0.541147568,1,1
34684,-2.439236969,2.591458163,-2.84012565,1.28624391,-1.777016191,-1.436138771,-2.206056242,-2.282724858,-0.292885036,-3.717449929,3.907399128,-7.220003686,-1.211739346,-9.657626594,0.9275179,-4.738662343,-9.276635569,-3.081961081,0.177745635,0.513529865,1.774460092,-0.771389808,0.065726703,0.103915745,-0.057577926,0.242652461,-0.268649222,-0.743712586,125.3,1
102480,-1.929596927,4.066413278,-4.86518401,5.898602293,-0.552492585,-1.555962453,-3.833623441,0.679511649,-3.463765491,-6.683689229,7.021277748,-11.10249338,1.711755074,-10.44763294,-2.799076159,-6.26174085,-11.64715777,-3.451436142,-0.507536514,0.942488942,1.137211647,0.674245235,-0.531765489,-0.433409351,0.378658562,0.198107291,0.869694412,0.228047852,0,1
76575,-5.622469419,3.480623179,-6.200676594,4.311233668,-5.226286324,-1.341763573,-5.220940942,2.682843537,-2.921484382,-6.561257411,3.211263878,-6.861660514,0.326461835,-7.755253664,0.504652193,-6.276616786,-10.6117147,-4.146773745,2.197287713,-0.156288523,0.949568986,-0.42898575,-0.3506755,0.197549504,0.15923423,-0.377790861,-0.213561786,0.459528918,219.8,1
135983,1.916752931,-0.353742105,-0.925164642,0.402051028,-0.128361383,-0.238842978,-0.227522792,0.002412603,0.502168522,0.238823983,0.854517002,0.960258931,-0.093980674,0.329768811,-0.390405751,0.299222936,-0.675177888,0.138937003,0.139532912,-0.105746014,0.035652027,0.096383521,0.216632889,0.783399474,-0.234445708,0.166604833,-0.056054744,-0.049374755,44.95,0
150859,2.127089732,-0.082138117,-1.542188091,0.127525158,0.476611392,-0.366411064,0.10435674,-0.185787719,0.59287901,0.069726248,-1.443337851,0.105272564,0.133348007,0.231903442,0.148152207,0.144761859,-0.580196181,-0.578845191,0.441412901,-0.176580476,-0.345871261,-0.900424437,0.285229954,0.028339012,-0.182007562,0.208574935,-0.077069319,-0.060826736,0.89,0
165132,-7.503926237,-0.36062801,-3.830952283,2.486102856,2.497366775,1.332436943,-6.783963787,-15.41538492,0.465511605,-0.394381262,1.054107212,0.974058516,-1.453668019,-1.425619905,0.577661575,0.836807763,2.844949618,1.613509558,2.548312655,-0.475126443,-6.389131866,2.249964393,1.670508267,0.140450002,0.162147414,1.207730909,1.268958468,0.097538236,12.31,1
18487,-1.000190508,1.69990683,1.184759129,0.217605864,-0.098404329,-0.575525193,0.59395368,0.043644925,0.880526895,-0.581701412,1.466150316,-1.576128549,3.12880928,0.771062121,0.248118593,-0.082121983,1.10149241,-0.605214226,-0.814984058,0.17850093,-0.378597155,-0.591580364,0.088314525,0.323057433,-0.212997811,0.004666158,-0.056221868,-0.14211021,32,0
67150,-1.82429506,0.403326527,-1.994122006,2.756558164,-3.139064326,0.408185015,-1.209045119,1.095634354,-1.447224892,-3.951002892,2.560700202,-3.411982911,-0.78166962,-4.732767535,-0.433973655,-3.306088412,-4.231021875,-0.75080977,2.690808342,1.503688305,0.838760421,0.341727096,0.947506491,-0.145493002,0.049325773,0.831065452,0.332421304,0.252712729,489.71,1
33713,-0.930936036,0.204487384,1.835297121,-0.198925541,0.503323837,-0.970366031,0.444793309,-0.048414871,-0.118583844,-0.893020539,-0.726502359,0.814037,0.943551147,-0.446734454,-0.9088529,-0.085080302,-0.305767615,-0.761506493,-0.312016704,0.108622735,-0.131692907,-0.426648362,0.063476578,0.433689312,-0.187844075,0.09272164,0.050829872,0.1380274,23.74,0
76845,1.141572041,1.291195042,-1.432900453,2.058202222,0.940823738,-0.958273876,0.391154204,-0.092519203,-0.032828594,-2.155302544,1.080438616,0.044415321,0.44117659,-5.053824765,0.315185257,0.821195362,4.027366039,1.07797898,-1.107275855,-0.005912577,-0.366507065,-0.714464901,-0.143910667,-0.305177619,0.69751406,-0.312544723,0.106247471,0.125059863,1,1
59218,1.358581226,-1.382715585,0.569365811,-1.600608822,-1.399426247,0.42595781,-1.450541283,0.234716961,-1.711632871,1.519372548,0.733306389,-0.573883795,0.098038787,-0.223186477,0.493766794,0.044139757,0.182550091,0.488158173,-0.173833799,-0.251776541,-0.180817703,-0.267770931,0.020129383,-0.706892511,0.111311871,-0.245418638,0.055491299,0.019037946,60.71,0
94141,-13.51207372,8.215176737,-16.58260573,6.20736889,-11.31847152,-2.997206988,-17.64047041,0.040349075,-5.620232189,-15.12375218,5.934657343,-14.17503016,-0.169044492,-6.552553684,-1.570007233,-12.17255302,-20.16454223,-8.668815197,2.550870344,0.694574465,-0.907905601,1.514028276,-0.141879203,0.789185966,-0.031342768,-0.255056582,-1.865830889,-0.442204312,45.48,1
17838,-5.187878108,6.967708664,-13.51093114,8.617895141,-11.21442239,0.672247839,-9.462532811,5.328704208,-4.897005528,-11.78681166,9.369079058,-15.09416315,1.256377007,-11.8521613,0.274429814,-10.68824179,-18.38881054,-6.898840133,2.382807936,-0.623737292,2.086083001,0.760190241,0.716805786,-0.64674343,-1.617042926,0.17234689,0.626646781,-0.169726031,766.36,1
65728,1.227614414,-0.668973794,-0.271784826,-0.589439742,-0.604795004,-0.350284967,-0.486364541,-0.010808629,-0.794944156,0.264544749,0.88126805,-0.324703761,-0.2632638,-1.112735439,-0.540849503,1.533411248,0.831442611,-0.473346677,1.190121264,0.27379921,-0.026054722,-0.295254768,-0.18045852,-0.436538663,0.494649059,-0.283738267,-0.001128279,0.035074501,98.01,1
133184,-1.212681701,-2.48482353,-6.397185815,3.670562448,-0.863375061,-1.855854731,1.01773158,-0.544703775,-1.70337805,-3.739659479,1.738124014,-2.844449336,0.765863961,-4.799737135,-0.011335412,-2.693168082,-3.166955158,-1.06780012,-0.559132202,2.908373946,1.396872063,0.092072872,-1.492882499,-0.204227396,0.532510949,-0.293871104,0.21266306,0.431094708,1335,1
36441,1.25982301,0.174889666,0.489772907,0.630171752,-0.571354024,-1.015389165,-0.008694328,-0.146285095,0.202777494,-0.035163367,-0.396939491,-0.185131118,-0.724044809,0.445997304,1.146245559,0.352799643,-0.36511629,-0.413387404,-0.110309818,-0.15975928,-0.269676455,-0.830353965,0.148436945,0.346262747,0.182837706,0.09834659,-0.035859664,0.016742307,1.79,0
28242,-2.787247931,-0.071340378,-1.505287775,3.361777137,-3.357421669,0.565834734,0.303653111,0.966914485,-2.245881952,-3.651426569,0.987277022,-3.834781569,-0.961354143,-3.182168085,-1.126002284,-2.954300813,-5.841218002,-2.910430298,-1.155850173,1.607396772,0.882940442,-0.24620193,1.752226785,0.219924965,0.156281695,-0.265894318,0.220694023,0.25607687,730.86,1
150139,-6.682831916,-2.714268045,-5.774530457,1.449792375,-0.661836408,-1.14864974,0.849686456,0.433427022,-1.315646389,-2.796331539,-0.448793726,-2.562602408,0.243482527,-1.181669391,0.004372872,-2.30259569,-4.446191869,-1.710463148,0.982728633,-1.928527193,0.220526295,1.187013204,0.335820817,0.215682964,0.803109992,0.044033342,-0.054987628,0.082337093,237.26,1
63452,1.551120003,-1.156912747,0.356053615,-1.706314926,-1.241560541,0.170495339,-1.411222722,0.099503153,-1.725986563,1.610504145,0.085572997,-0.773331598,0.385321769,-0.309155148,0.258512745,0.400611368,-0.28287447,1.220293524,0.291857178,-0.305826008,-0.093455818,0.116743222,-0.147401163,-0.854985931,0.457649229,-0.04637248,0.045855461,0.003310299,5.2,0
7672,0.7027099,2.426432806,-5.234513296,4.416661243,-2.170806216,-2.667553561,-3.878088455,0.911337122,-0.166199039,-5.009248502,4.675729419,-8.167188052,0.638559282,-6.763334391,1.296860256,-3.81175841,-3.754128066,-1.049177402,1.554197263,0.422743129,0.551179689,-0.009802357,0.72169823,0.473245751,-1.959303771,0.31947554,0.600484916,0.129305225,1,1
8426,-2.750134602,2.351326149,1.1583397,0.773504379,0.271202351,0.200020549,1.03125974,-0.639400382,3.561555885,3.907559716,2.61634204,-2.517858771,0.0523088,0.268918221,-0.789960206,-1.595712117,0.723274949,-0.127510342,0.497806286,1.341116918,-0.683075147,0.053393719,-0.007537552,0.105332097,0.225822255,-0.368487099,0.556808124,-0.03521389,2.99,0
146179,-0.067671621,4.251180502,-6.540388352,7.283657037,0.513540871,-2.635066388,-1.86591081,0.780271627,-3.868248347,-4.851487194,3.871165304,-6.887637357,-1.790500148,-11.27231587,1.301363149,-1.689836478,-0.052932539,0.778734825,0.242162496,0.519403972,0.415436545,-0.469937601,0.00712804,-0.388147291,-0.493397941,0.466467725,0.566369687,0.262990466,0.77,1
158263,2.073237967,-1.362304725,-1.105991834,-1.499131117,0.783208419,4.142757849,-2.161393144,1.172850081,0.243811719,0.838291678,-0.281889689,0.011899972,0.498557431,-0.346285092,1.486767004,-0.647556935,-0.65678053,1.600627863,-1.449155441,-0.497524707,-0.14208054,0.097750991,0.383721579,0.70429053,-0.661316046,0.634910091,0.04565755,-0.03679584,4.24,0
118068,2.141043884,-0.897526521,-1.422191809,-1.030680446,-0.526548264,-0.887354329,-0.458326982,-0.226912884,-0.651749092,1.046932717,0.670056864,-0.328597586,-0.34074377,0.28866154,-0.252914401,1.243529758,-0.213485955,-0.581581158,0.812532904,0.02012729,0.489512401,1.306267769,-0.090095733,-0.311728281,0.175744502,0.075673001,-0.049380995,-0.073685938,45.85,0
128519,-4.599447002,2.762539943,-4.656529871,5.201403067,-2.470387712,-0.35761793,-3.767188827,0.061466444,-1.836199863,-1.470645258,2.143930633,-5.839736057,0.153011631,-6.177364566,-0.785415654,-4.510522737,-10.34051286,-4.181177553,-0.376135683,-1.000657722,1.581480357,0.26133272,0.621415022,0.994109927,-0.687853106,-0.337531253,-1.612791046,1.231424735,93.35,1
7519,1.234235046,3.019740421,-4.304596885,4.73279513,3.624200831,-1.357745663,1.713444988,-0.496358487,-1.28285782,-2.447469255,2.101343865,-4.609628391,1.464377625,-6.079337193,-0.339237373,2.581850954,6.739384385,3.042493178,-2.721853122,0.009060836,-0.379068307,-0.704181032,-0.656804756,-1.632652957,1.488901448,0.566797273,-0.010016223,0.146792735,1,1
55311,-6.15960693,1.468712923,-6.850888147,5.174706273,-2.986703924,-1.795054146,-6.545071526,2.621236138,-3.605870126,-8.122161075,6.029032563,-9.225855308,-1.546758631,-10.30933419,0.308062394,-7.787326221,-12.822177,-4.367677133,2.643984221,-0.289829586,1.061314182,0.125737469,0.589592332,-0.568730605,0.582824721,-0.042582645,0.951130233,0.158996024,0.83,1
141925,0.120301418,1.974141135,-0.434086817,5.3907931,1.289683729,0.280590024,0.221962545,0.067826755,-1.387054053,-0.04512533,0.195839104,-0.629085831,0.681222338,-4.71552124,-0.287876291,0.497433587,3.871617564,1.492394037,0.506039979,0.205691232,-0.038689615,0.204553809,-0.167312971,0.791547134,-0.223675472,0.473223171,-0.160201937,0.065039452,0.76,1
155965,-1.201397783,4.864535181,-8.328823316,7.652399362,-0.167445106,-2.76769465,-3.176420951,1.62327868,-4.367227625,-5.533443029,4.106404559,-6.331824796,0.671784815,-12.15658658,1.020251785,-2.110863433,-1.558544528,0.195991826,0.502453451,0.59702555,0.532320016,-0.556913022,0.1924444,-0.698588444,0.025002716,0.514967603,0.378105296,-0.053132794,0.77,1
164248,2.058564503,-0.160555367,-1.540865757,-0.036199915,0.181050318,-0.846594926,0.192557215,-0.178853483,0.566209708,0.077826034,0.55959103,0.598923446,-0.984069562,0.791846251,-0.438570346,-0.22278958,-0.463117641,-0.086382828,0.624483016,-0.291551003,-0.118698307,-0.223652953,0.156571126,-0.408052685,-0.000136688,-0.06901853,-0.056503433,-0.079377775,0,0
31613,-0.582788342,0.605066912,1.328907261,1.020862451,0.787041751,0.008637952,0.412806384,0.240645051,-0.961329065,0.024932932,1.089057773,0.123904941,-0.996133475,0.850443343,0.821870244,-0.298962224,-0.073736968,-0.117130435,1.039648412,0.094639458,-0.271620607,-1.003393197,0.210674285,-0.415967186,-0.638413743,-0.729725292,0.145912372,0.146077183,19.49,0
123730,1.861861299,-0.431614859,-0.493602459,0.290606307,-0.394512759,-0.177797591,-0.378898181,0.022231833,0.853334696,-0.042324461,0.800725409,1.543103316,0.824413218,0.057127786,-0.075275341,0.36396717,-0.882696631,0.153189539,0.282203006,-0.060492699,-0.150585676,-0.39928278,0.292132081,-0.423379695,-0.432385784,-0.665231567,0.024664528,-0.035002842,58.56,0
129741,-1.396204326,2.618584398,-6.036770271,3.55245371,1.030091306,-2.950358272,-1.528505745,0.189319001,-1.433554485,-5.569142496,3.277546285,-5.896936563,-1.27710176,-11.22180477,0.326026786,-2.49734111,-1.588335656,0.120289373,0.170143879,0.031794556,0.143176822,-0.390175929,0.356029463,-0.762351549,0.096510341,-0.487861395,0.062654623,-0.240732349,1,1
37432,1.178027506,0.153436937,0.399076917,1.46117907,-0.412524795,-0.659361788,0.116094764,-0.115376704,0.405139135,-0.066014435,-0.888284779,0.049996691,-0.847250444,0.187791225,-0.262419024,-0.392436189,0.026043351,-0.433674401,-0.007277779,-0.174368059,-0.128965013,-0.240444327,-0.096806907,0.381299393,0.706074921,-0.341345017,0.01564518,0.020489979,23.78,0
171089,-0.00885078,0.773217041,0.339510531,-0.672535477,0.364958974,-0.864603166,0.880235312,-0.035791447,-0.227935177,-0.227637956,0.761639329,0.564376403,-0.63991713,0.424030372,-1.050160321,0.102132088,-0.594193666,-0.215343292,0.173734527,-0.061803385,-0.207924743,-0.486867226,0.079694959,0.055289084,-0.549638179,0.116830657,0.239242453,0.087142892,4.99,0
79165,-0.772319585,1.206580774,0.718608232,0.682067694,0.112389204,0.207861109,0.341300295,0.522047664,-0.973474845,-0.21713213,0.92376038,0.565054098,-0.184038403,0.871865492,0.58590212,-0.194427204,-0.110377927,0.32628996,0.489223457,-0.169274442,0.264270236,0.653434439,-0.067548088,-0.298382876,-0.297387007,-0.309452387,-0.056617877,0.068938971,31,0
155965,2.008344967,-0.556441727,-0.338545858,0.208536812,-0.88478606,-0.54449303,-0.745653118,0.0341015,1.721768449,-0.177193222,-1.260196819,-0.232318492,-1.133915302,0.029299903,0.700225915,0.138626631,-0.382793113,0.233486563,-0.128377238,-0.305891576,0.156128098,0.671652811,0.14541095,-0.161114967,-0.204512911,0.143012378,0.012267539,-0.047955044,1,0
70006,-1.001339185,0.428783962,1.038559011,-1.279031246,1.0238006,-0.679686516,0.904492708,-0.09163055,-0.843148553,-0.616745491,0.733656979,0.768544525,0.656846931,0.211467766,-0.47614498,0.763335559,-1.08542167,-0.268007047,0.228562285,-0.05307832,-0.408398691,-1.324260099,0.106431817,-0.492042204,0.367947684,0.552322623,-0.265169562,-0.05863435,16.99,0
76867,1.082566234,1.094861513,-1.367020048,2.012554296,0.708142048,-0.807712094,0.151952109,0.158352531,0.009872284,-1.925278124,2.605937023,-0.309218873,-1.767548916,-4.429194587,-0.171939795,1.055513936,3.970586937,1.762248572,-0.880812103,-0.135789404,-0.325283765,-0.734343618,-0.106725343,-0.224999064,0.569167327,-0.335032649,0.089140141,0.11233722,1,1
153936,-0.158597579,1.370300931,-0.385881969,1.082161935,0.7429239,-1.852827443,1.395423857,-0.447772016,-0.634918341,0.610568115,-0.100244085,0.052012604,-0.433170342,0.812851251,0.268927525,-1.20924276,0.197015617,-0.50255859,0.07539688,0.057797354,0.279515143,1.153588435,-0.003600278,0.878825236,-0.857394286,-0.55982857,0.664121373,0.393060353,0.49,0
45597,-0.447169383,1.05449664,1.783956108,0.093800475,-0.354389003,-1.20151821,0.712890791,-0.09222624,-0.40809241,-0.309261775,0.049472084,0.038776632,-0.225161227,0.206314276,0.826734044,0.051011005,-0.19037259,-0.506132545,-0.186088343,0.069128315,-0.194930535,-0.509555876,0.046327781,0.894132887,-0.27065441,0.038717899,0.264913152,0.125968162,3.58,0
76041,1.157704444,-0.020413426,0.540405159,0.526963664,-0.552837939,-0.372639513,-0.27952037,0.205396262,0.136519322,0.130197181,1.471096409,-0.085239317,-2.261423334,0.96136982,0.83572686,0.26155629,-0.181975074,-0.263520489,-0.248295939,-0.276268442,-0.192597537,-0.67960279,0.207854011,0.152210099,0.004783349,0.102326168,-0.032086374,0.002299394,1.98,0
18088,-12.22402062,3.85415033,-12.46676572,9.648310727,-2.726961321,-4.445610382,-21.92281103,0.320792274,-4.433161658,-11.20140009,9.328799257,-13.10493347,0.888480788,-10.14020034,0.713465393,-10.09867066,-17.50661155,-8.06120799,1.606870033,-2.14718144,-1.159829951,-1.504118882,-19.25432762,0.544866726,-4.781605522,-0.007772281,3.052357687,-0.775035651,1218.89,1
133096,1.770310956,-1.075028533,0.4877033,1.549642388,-1.105886436,1.530953181,-1.610539806,0.661398313,2.448124946,0.010359047,-1.35074967,0.380654348,-1.473647521,-0.817584902,-2.063647734,0.343273017,-0.575788821,1.197427952,0.517324287,-0.230762788,0.115061111,0.708352191,-0.042087255,-1.048662386,-0.091822728,-0.43053147,0.110879358,-0.032620069,57.8,0
134398,2.124347504,-0.756704255,-1.242838683,-0.31058708,-0.409171987,-0.38255436,-0.414724152,-0.159878119,-0.51621498,0.992947219,0.187237379,0.892525131,0.50847538,0.01496044,-1.487908292,-1.814750382,-0.113504117,1.258154182,-0.295519755,-0.592059298,-0.191530469,0.212271241,0.026999531,-0.337012471,0.102782307,0.731387918,-0.042140662,-0.079112778,11.5,0
71614,-7.460533845,4.990079043,-3.471672374,1.113616876,-4.140840581,-1.12159589,-3.397927397,2.878974669,-0.736755229,-0.029917197,-1.620632513,1.688797552,0.573012576,2.936658567,0.94439729,0.822816799,1.609300285,0.227404462,0.353213314,-1.978515341,1.520171947,-0.12797565,0.566299836,0.68493876,-0.305351657,-0.741527401,-4.586589116,-1.000399296,29.59,0
32686,0.287952772,1.728734645,-1.652173046,3.813544188,-1.090927154,-0.984744666,-2.202317927,0.555087932,-2.033892048,-2.734155555,2.368433673,-3.656802651,-0.169534683,-4.74441333,0.765192829,-2.479513556,-4.931111968,-2.547402527,-0.902689803,0.26525021,0.26220151,-0.633527564,0.09289101,0.187612656,0.368708354,-0.132474029,0.576560757,0.309842705,0,1
29785,0.92376442,0.344048072,-2.880003656,1.721680075,-3.019564779,-0.639736123,-3.801324502,1.299095885,0.864065471,-2.895251668,3.028162231,-2.549177308,-1.560431825,-2.971316758,1.078895397,-4.702011825,-4.908098507,-1.50887329,3.001685059,0.170871766,0.899931176,1.481271004,0.725265549,0.176959583,-1.815637975,-0.536517111,0.48903502,-0.049728579,30.3,1
52881,1.183886247,-0.146246945,0.375103826,-0.038876004,-0.543071026,-0.544293662,-0.178062738,0.018301004,0.134513127,-0.016325742,1.083424892,0.460977775,-0.663541758,0.553702968,0.582273555,0.696213241,-0.686506642,0.07985659,0.496435842,-0.029207613,-0.281445971,-0.991381013,0.125040695,-0.003241069,0.01027029,0.476167973,-0.075218813,0.005918503,40,0
41194,-7.896886153,5.381019523,-8.451161615,7.963928087,-7.86241943,-2.376819975,-11.94972346,5.051355673,-6.912076009,-11.58974831,6.645200726,-13.5420956,0.888247919,-12.62331605,1.002755196,-12.43227914,-23.24159715,-8.495298938,3.453942555,0.645974322,2.557943956,0.926277883,0.03279494,0.638072586,0.361887214,0.44457652,1.101923148,0.205958013,1.52,1
138894,-1.298443233,1.948100449,-4.509946888,1.305804767,-0.019485927,-0.509237784,-2.643397619,1.283545194,-2.515355703,-4.50131481,2.09307501,-5.418888944,-1.247013712,-3.828268179,0.399050337,-6.366499509,-7.550968092,-4.902766666,0.152892032,0.250415437,1.17803195,1.360988581,-0.27201306,-0.325947896,0.290702673,0.841294588,0.643094249,0.20115575,0.01,1
143203,-1.460399414,0.947104831,0.071778721,-1.174776107,0.849137689,-0.803746572,0.706304074,0.168531447,-0.530703747,-0.732777266,0.487372105,1.040014303,0.658306342,0.581300724,-0.635760525,0.304234391,-1.007449137,0.515853307,-0.520581421,-0.394261047,0.429681471,1.100643592,-0.374240979,-0.338314831,0.415682848,-0.225369416,-0.415762561,0.074464568,1,0
9064,-3.499107537,0.258555161,-4.489558073,4.853894351,-6.974521545,3.628382091,5.431270921,-1.946733711,-0.775680093,-1.987773188,4.690395666,-6.998042432,1.454011986,-3.738023334,0.317742063,-2.013542681,-5.136135103,-1.183822117,1.663394014,-3.042625757,-1.052368256,0.204816874,-2.11900744,0.170278608,-0.393844118,0.296367194,1.985913218,-0.900451638,1809.68,1
150138,-2.150855045,2.187916628,-3.430515892,0.119476214,-0.173210022,0.290699944,-2.80898762,-2.679350506,-0.556684933,-4.485482704,1.903999262,-2.644219451,-0.982272877,-4.691150855,-0.693079752,-2.553250783,-3.483436267,-0.064852386,1.490328763,0.532145422,-0.073205306,0.561496277,-0.075034262,-0.437619179,0.353840756,-0.521338536,0.14446486,0.026588115,50,1
59011,-2.32692237,-3.34843873,-3.513407961,3.17505971,-2.815137034,-0.203362788,-0.89214443,0.333225703,-0.802005229,-4.350685312,3.064245841,-2.718730632,0.068787703,-5.586873126,-0.966076478,-2.502049417,-4.460494632,-0.870525745,0.595629104,3.209170944,1.226648399,-0.695902073,-1.478490211,-0.0615526,0.236155012,0.531910616,0.302324354,0.536375348,1389.56,1
34687,-0.860826892,3.131789633,-5.052968134,5.420940709,-2.494141416,-1.811286628,-5.479117451,1.189471987,-3.908205793,-7.060746182,4.729974154,-8.629054408,1.178797963,-11.18206341,0.445243113,-6.532982278,-13.38925072,-4.480412567,0.432054207,1.08575952,1.19269354,0.090355811,-0.341880851,-0.215924151,1.053031946,0.271139003,1.373299577,0.691195096,19.02,1
41791,-7.222731306,6.15577293,-10.82645984,4.180779179,-6.123555101,-3.114136482,-6.895112283,5.161516377,-2.516476533,-6.403370552,3.186057948,-6.855570981,-0.837722615,-8.036614875,0.956969644,-4.557193454,-7.654704244,-2.588418644,0.718555009,0.818859417,0.912700322,-0.630358133,0.190886662,-0.061263432,0.379774657,-0.266845465,1.193694577,0.257468457,99.99,1
89162,-0.42134139,-0.015008133,1.72666346,1.372527661,0.211762152,-0.226877551,-0.484171199,0.053010997,0.238974046,-0.31754382,-0.125556691,-0.795410665,-0.504419661,-1.513990468,2.31852976,-0.214503677,1.418192907,1.077748021,2.141699411,0.579155143,0.039451626,0.200051373,0.128511148,1.065523098,-0.828492743,0.717047044,0.001478503,-0.007292005,27.53,0
74202,-1.212080028,1.139560184,2.425358283,2.700000124,-0.130922141,0.682652358,0.43891776,-0.150468752,-0.748370754,1.292779679,-0.320648502,-1.07459058,-0.877187201,-0.07161469,2.01815862,-0.109491047,0.094155725,-0.185878405,0.453247266,-0.054920474,-0.056547424,-0.150749795,-0.118214068,0.037749993,-0.285473134,0.046171287,-0.743516962,0.014816421,53.25,0
152165,-4.673230766,4.195975762,-8.392422791,7.743215147,-1.138803489,-2.094899155,-3.839486567,0.543053448,-1.528448237,-2.325113441,4.35577002,-8.663030576,-1.153992528,-13.48170468,1.208453857,-4.287959839,-5.651765272,-1.235889255,1.080132893,-0.180278731,0.554184996,0.65607567,0.482417262,-0.624399457,-0.296288558,0.374802036,-2.678543769,0.412367567,1,1
166574,2.045828365,0.038182668,-1.826468069,0.229289114,0.586163329,-0.315462738,0.008516073,-0.000452379,0.369433407,-0.19451687,0.778387987,0.348357319,-0.734892477,-0.508617277,-0.341869303,0.578872075,0.211915087,0.291754815,0.390844676,-0.191985139,-0.336395043,-0.926801124,0.306340063,0.105292371,-0.288123194,0.18087672,-0.068569848,-0.046073195,0.89,0
74159,-1.548788099,1.80869795,-0.953509034,2.213085393,-2.015727792,-0.913456845,-2.356012983,1.197168967,-1.678374057,-3.538650232,3.102089927,-3.993373054,-1.937410623,-3.822894106,0.830970111,-2.475358854,-5.211875168,-0.413871678,0.933262165,0.390785964,0.855138263,0.774744821,0.059037152,0.343199808,-0.468937929,-0.278337987,0.625922215,0.395573378,76.94,1
93879,-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,8.810472675,-5.418204072,-13.20257715,6.357227363,-15.53161118,0.659694875,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.376298409,2.761157059,-0.26616181,-0.412860725,0.519952216,-0.74390896,-0.167808225,-2.498300252,-0.711066152,30.31,1
64381,-0.846011925,0.646786459,2.244021337,-0.63221763,-0.159217504,-0.077564582,0.239470056,0.346649462,-0.352932263,-0.502422474,1.626492635,0.792296682,-0.05014177,0.075597486,0.305609952,0.593768629,-0.650685432,-0.105902082,-0.995727119,0.083418952,-3.98E-05,-0.030792613,-0.078295052,0.21784561,0.160663024,0.260195417,0.183745121,0.030313951,19.99,0
56289,1.175851864,-0.10387379,-1.369289233,-0.007776703,2.194360485,3.314460271,-0.275333448,0.747707798,-0.16088824,0.044766062,-0.161097298,0.031313299,-0.011590772,0.539669768,1.112356277,0.382279968,-0.925221341,0.302934282,-0.019083026,0.112174527,0.013434659,-0.209646833,-0.191676672,1.007302089,0.824263158,-0.31968915,0.004162756,0.024736681,68.51,0
